,Date,NoDur,Durbl,Manuf,Enrgy,HiTec,Telcm,Shops,Hlth ,Utils,Other
21,1928-04,-0.005160350112132228,0.014298757235649884,0.015078422100501143,0.15148547231144116,0.022164424016099193,0.03123475868752612,0.00016292888599123145,0.023567744723462347,0.10956972261907416,0.04341029969095822
22,1928-05,0.008883614393921269,0.056786150784957856,0.03542199260112877,-0.053168147460628035,0.02295761804413976,0.06628364899698291,0.03805093198199261,0.09268643409462807,0.014938788173969542,-7.645998599936643e-05
23,1928-06,-0.04427822096155076,-0.04124145213857511,-0.049741983546435775,-0.040724475963908935,-0.05020171667444295,-0.052097067643038675,-0.034126001302090536,-0.03144122117246284,-0.034412561771026584,-0.04416626886079833
24,1928-07,0.016823321114228795,0.009759875401397222,0.020118033984854566,0.010378062259388532,0.0064261503912637075,-0.012811403069316274,0.05456827509485507,0.02390480800597916,-0.01212089771864866,-0.003462675147789973
25,1928-08,0.06123766705679867,0.09107066740688863,0.08693239313772172,0.024540140225294715,0.09746606491190768,0.045226100330695296,0.13546971995399337,0.14677342922123282,0.06472401570726238,0.04748086548177355
26,1928-09,0.011525125766458588,0.07908996674555557,0.04186614448800152,0.053192217714830736,0.006867434217871171,0.0014838091906446138,0.001728332101974317,-0.011319909810146633,0.037980195064186484,0.011113622386135225
27,1928-10,0.0089171432700208,0.0008433786052968184,0.042984460065502716,0.020251075733944468,0.01856291723131842,0.02962737081858058,0.05890035480416689,0.0005347381852383037,-0.019227431303674103,-0.005168871617718174
28,1928-11,0.06583765332995317,0.045706911350339,0.13111181840236075,0.17257525911407323,0.19550314683859127,0.06673893193142111,0.15355698332844403,0.05069036062767207,0.2199632226745485,0.09991237000857933
29,1928-12,-0.002732557606787034,-0.012208234721403532,0.03151092356175145,-0.04365040908890516,0.07190501761109935,-0.003286712260910152,-0.013063883538618981,-0.004496791445614656,0.01536923576428828,0.0040247376546938
30,1929-01,0.033528877484189534,0.012918569462753826,0.1101140712623907,-0.07604569453713184,0.10470344712106083,0.1339092245577287,-0.0386258483676446,0.03510761542286711,0.13307385669994898,0.05585465539191148
31,1929-02,-0.0256167627992957,-2.699293515961987e-05,0.03416241678782517,-0.0017694031895009177,-0.011214284099688498,-0.011455621658915782,-0.024097732242729153,0.0006225452772694595,-0.01981472900034631,0.00044377380469740046
32,1929-03,-0.04618083517002469,-0.018948511325982742,-0.018573125543473012,0.11143090988626869,0.048674895169454224,0.04321050206658916,-0.051215257437165485,-0.014731249964220816,-0.03188900203361056,-0.021824041028390195
33,1929-04,0.0193379645644971,-0.009815231070374741,0.023170315365630856,0.007698972957308703,0.017562027435927163,0.034073676614502446,0.03740927602532662,0.014839186982588348,0.05014633706828242,0.0075446189186210155
34,1929-05,-0.03946480960404475,-0.15152342239390681,-0.09801529428763078,-0.05590430354514975,0.003531794516562936,-0.08759921564501383,-0.08638250587815866,-0.07900709692285657,0.041979619195234186,-0.0026207566755356293
35,1929-06,0.05096637356177136,0.07032356681255858,0.13300789026599458,0.0113473126148802,0.17211679672747726,0.13815408041759847,0.09527049415729993,0.04542025785713122,0.2350210773615533,0.05763472982511364
36,1929-07,0.03225997919408874,-0.029604550839539612,0.042355405617568787,0.0015685027239698002,0.09242748490154984,0.1369497823904806,0.010266752501235432,0.025738736115394234,0.0918036016898165,0.06565692227539532
37,1929-08,0.047524859991097346,0.03039245015409331,0.09430430719634142,0.11393844316655666,0.1255119924810646,0.10946774360269096,0.0784991731743343,0.03121657517563392,0.09006592987296957,0.07657462277794558
38,1929-09,-0.03540837112679773,-0.08358297209152277,-0.0718095574308133,-0.030458145529357994,-0.07572110040288593,-0.014006073966668753,-0.054592271434600104,-0.07028010638672544,0.009529861440702891,-0.06826024275185028
39,1929-10,-0.10985561959573875,-0.2899018467517692,-0.19732281217326875,-0.10172989372292118,-0.27766281384869396,-0.15378449905888825,-0.24022749553968803,-0.18057625629048712,-0.3085752017662462,-0.1196327838846244
40,1929-11,-0.08458618848899524,-0.17367106249487352,-0.14024997227216962,-0.06394969609939782,-0.19243264197251575,-0.09458843758408197,-0.12326372215929648,-0.07853934974318111,-0.15384747983679903,-0.09430032152005319
41,1929-12,0.007951720614559621,0.0491332377584075,0.014814450176811933,-0.011892339122293372,0.1080031435348019,0.010841044113895748,-0.06069404739953499,0.011316419122677113,0.08158114087849966,-0.007448221101759578
42,1930-01,0.05718825548736106,0.05952682586116498,0.06913306080091397,-0.007335449375977188,0.10626413572211013,0.011786743350054918,0.047019294128975986,0.025605129708546448,0.07855043007600737,0.05130462780216716
43,1930-02,0.022279638699692184,0.02449214731402516,0.021468242974111096,-0.04497472669514557,0.07755714292510874,0.07086865922496455,-0.05152566354059751,0.023036725929678648,0.08654266584906711,0.03237004092742857
44,1930-03,0.021564403404722654,0.1140873744702573,0.06923407328816156,0.1798611721393264,0.08150328510662241,0.08875669879075665,-0.024396426252225045,0.0630902017597379,0.09881150194933674,0.04729182889281591
45,1930-04,0.005094771474407844,-0.07810106734763489,-0.07401579597800056,0.0647417974008726,0.01983457739946859,-0.0453218399324431,0.026003575408724444,-0.012666689437918155,0.03309563486343681,-0.06420106585947372
46,1930-05,0.013637206124902823,0.04189884412915856,-0.019271828004655656,-0.03715807820872874,-0.04392495410241737,0.004356563994860396,-0.0017453331971262198,-0.015170458756501581,-0.012652438241861241,-0.009861452283892236
47,1930-06,-0.11090421373348047,-0.2234439869109086,-0.16130984165224982,-0.15514455943644434,-0.1976445812074612,-0.08344680549057093,-0.1629107997077932,-0.1330308921845743,-0.1936414899640747,-0.11829690365294565
48,1930-07,0.03138582211693075,0.12097255671418083,0.04751103648786392,0.05201782287592693,0.04067082419292256,0.012781009824285317,0.02699964465589577,0.06517579573488641,0.04061265455780205,0.034486845175792036
49,1930-08,0.01968619093717927,-0.018880569258779234,-0.00048328000659747516,-0.0316620725275959,0.02192468169666273,0.017335988015395154,0.04983632022897999,0.07759124555006514,0.011879682777031109,-0.0037177463339567174
50,1930-09,-0.08918004961091175,-0.16802073849509946,-0.1443298387812726,-0.15437283723277107,-0.1831908661345769,-0.052796784581262246,-0.10936004247429265,-0.08748351096541185,-0.11937323658743382,-0.10550830873002803
51,1930-10,-0.04970074518428047,-0.11646485275464391,-0.09632557724638524,-0.08471793927911275,-0.17368237615315085,-0.04102186548775111,-0.08612964264216139,-0.0438023296913953,-0.08293566906842476,-0.08390143259233873
52,1930-11,0.0013352360892104898,0.053396578772825665,-0.00367977491733007,-0.03744088161009962,-0.03246518098517692,-0.03271920303839593,0.028151515219159595,-0.031223893643852585,-0.08759110192310371,-0.05136058116352549
53,1930-12,-0.04594536767823565,-0.012601853604108482,-0.08248934627527305,-0.11909711962301917,-0.1077967705781856,-0.03792933194573278,-0.13452670167294323,-0.06939531768297946,-0.03680234742314392,-0.08863750084790312
54,1931-01,0.05199084827697109,0.08018207318432946,0.035482056963891395,0.05908288206336065,0.05274264421176733,0.04778887342468896,0.07194236051010638,0.08208055081884957,0.0560954326035199,0.11937382682288433
55,1931-02,0.06834163112362845,0.17423526918071142,0.12923375562954997,0.059115906992225575,0.2239513531692392,0.059596666011217936,0.14826509035667312,0.07833659054177144,0.1531427735426174,0.0545677322927014
56,1931-03,-0.01723795924328575,-0.038194333949001846,-0.06995234969170527,-0.142148675402599,-0.0780266314695458,-0.03621001266342494,-0.03351204058850321,0.01792264366813545,-0.028734381785289975,-0.09556515932039988
57,1931-04,-0.053418357014081375,-0.07869975365751325,-0.14015834975709685,-0.13407101221233586,-0.1304985950305586,-0.042551105710396886,-0.048099149095242155,-0.03622502109753223,-0.09026476099331815,-0.09987879835148072
58,1931-05,-0.1101374484324642,-0.16319747750410873,-0.1650693965809683,-0.12121420641688241,-0.12929536831643373,-0.08954264063187489,-0.032614871794501066,-0.10377957272596161,-0.11188612751988825,-0.17360534831659025
59,1931-06,0.10832293083718803,0.1464457393437706,0.17406868591381341,0.17427514951233491,0.18728861533771424,0.10307913651596867,0.07842225915633594,0.0970160341266113,0.10954414279653002,0.16367515267235588
60,1931-07,-0.03798001162474707,-0.02109227718554041,-0.10245197195163891,-0.04104574030947583,-0.10378924798962552,-0.04864294556398718,-0.015400517535619773,0.025819123884334827,-0.05379843409656182,-0.09870782194131755
61,1931-08,-0.0062383812280183415,-0.02871186433295503,-0.0013206924235217299,0.09516673827535116,0.03718430672751971,0.007965795301968503,0.030515058498648218,0.004004278513151771,8.629917018554423e-06,-0.04020289881627459
62,1931-09,-0.248487285890177,-0.34852781504973707,-0.30006709866542214,-0.30528795517818363,-0.3396719097038433,-0.21714416763743083,-0.30434290431216116,-0.29586563258794796,-0.3529138577880565,-0.2675161581163863
63,1931-10,0.06918879730065841,0.12977494586982852,0.06090263807055907,0.14974081341364087,0.1137327717291512,0.043532146550661066,0.1412683154965304,0.11257272360759307,0.10447666141386613,0.021137960701310687
64,1931-11,-0.043726470841424336,-0.03725279177585472,-0.0801870786336909,-0.08691179490986334,-0.14189770207004715,-0.06857792212608815,-0.09545785137456986,-0.028440174462901036,-0.04794172535024266,-0.19072412423232976
65,1931-12,-0.09710410729870855,-0.08785088018509613,-0.15386717985769582,-0.18956748721685446,-0.13588752232294943,-0.08010459741417264,-0.15410416091995727,-0.04049995515604188,-0.1325870032352232,-0.166097244609559
66,1932-01,0.020205692310395706,-0.06916555079105413,-0.004614281130759013,-0.04896844445113191,-0.11429860630638633,-0.040346035111554435,0.010138276661769252,-0.026858420187742094,-0.025500487770870217,0.07161578041094963
67,1932-02,0.05583189126731547,0.020619637341119157,0.05927708658272213,0.08808739265846088,0.06311257205193366,0.11641268726552623,0.04070533503220064,0.01992936001090584,0.07081753465321405,-0.0038796017968059093
68,1932-03,-0.06248193335253327,-0.2220408453686339,-0.14336569788877507,-0.012380010784386108,-0.14543709163469087,-0.10116368813246457,-0.08915215286248945,-0.06476924527646866,-0.10405742261433937,-0.1606764861394876
69,1932-04,-0.11499303198034905,-0.29550005892095077,-0.22918923010378656,-0.1439340881557536,-0.24177070728641537,-0.12423251516682499,-0.15819043048986792,-0.1977178174324492,-0.15652906131902156,-0.22472495200476894
70,1932-05,-0.21439265953440867,-0.18856166226485238,-0.18197309404467155,-0.06378048213415832,-0.2862785840273042,-0.10806422260660642,-0.29145347166105406,-0.34725822177067756,-0.27293995083552725,-0.30178790370530006
71,1932-06,0.011006086006713822,-0.0783324947710855,-0.02620868307026125,0.06269506492148458,0.06907343243466557,-0.09709356775076228,-0.007362059159225276,0.10926968285605576,0.014648761473878835,-0.014841364809242807
72,1932-07,0.24776360218071192,0.45009814488460376,0.41861999263634164,0.339482650219902,0.4419235584239798,0.16691007923394552,0.27175117941290283,0.291710793494216,0.2940228332510011,0.5591909773308117
73,1932-08,0.22845678590285012,0.45492772872040543,0.4651673218998622,0.19541203142780494,0.4565203630552277,0.28139978600027593,0.3309057821211241,0.3609793724926118,0.4358865550673279,0.587102084884557
74,1932-09,-0.009485549931322779,0.08511139565237769,-0.024592307107457856,-0.10380749822525104,-0.056149282571611225,0.003122516731736358,0.030029080953142495,-0.11953122682137607,-0.04650403675046044,-0.04198656599297912
75,1932-10,-0.1141406100012784,-0.24748479214402785,-0.15826231806013746,-0.03793802702530058,-0.1904461591507981,-0.08138260804017705,-0.12686224614973485,-0.18566114143852175,-0.10835214560506912,-0.17983236347504628
76,1932-11,-0.07132260959764158,-0.029277162272996593,-0.10342519284929808,-0.04540433964940038,-0.08254681301881983,-0.01153190217736566,-0.05632356803790217,0.053194731203192624,-0.03600654340977427,-0.06907484331131941
77,1932-12,0.037747498558651005,0.04389579584656156,0.032822261419912735,0.0008645907749880166,0.07422627305189167,0.03696955922955314,0.04874734676853154,0.06860379037926934,0.09130148556293882,0.049061376066224405
78,1933-01,0.04625046047095949,0.008866024113081794,0.03428285713769563,-0.029618724533749363,0.014333407205260995,0.0029664362981023373,-0.023420393244063087,-0.01127495548746471,-0.0438126776661405,0.0852867633454395
79,1933-02,-0.09055568756109456,-0.24649560215136523,-0.17528771310655622,-0.1333895457248202,-0.20112739139579894,-0.07759450809605328,-0.18150018339399998,-0.1095346963853503,-0.1991617303946014,-0.16441373473833865
80,1933-03,0.10325890903355162,0.091428238194744,0.11207277974975005,0.036296116079382656,0.07391376452804566,-0.06181628535635586,0.08481680494433186,-0.03238218638753376,-0.13021005768130367,0.03671788473805848
81,1933-04,0.3425051394894085,0.797973457334467,0.5814144795693779,0.3932472379568748,0.5177912583913276,0.13251391345229457,0.4252346129772784,0.3714582830786728,0.2570051779151745,0.30927203443828666
82,1933-05,0.12696785546764677,0.26072369997289924,0.26081932431040133,0.17484265341376481,0.198399467566734,0.17375282006297077,0.17270706348507248,0.23662083881083573,0.19313223601857432,0.315836616506213
83,1933-06,0.1049371951872542,0.20803064422144835,0.12285771985404081,0.12249023080737853,0.1081539843941195,0.1050821936331896,0.15904287710309695,0.10421668253745886,0.15564327985347637,0.1453697653833841
84,1933-07,-0.06612733208940025,-0.07052631369121887,-0.11390865855987597,-0.12051050549013687,-0.11069150085778579,-0.04374888868431126,-0.13469922195106043,-0.19115014948872733,-0.13478011510538268,-0.06649131353986848
85,1933-08,0.0989032550096125,0.20921112140706155,0.16198655564285436,0.19076473356211232,0.12926495195115884,0.045409992828907564,0.0713419979869867,-0.00398078180332051,-0.013253300229859488,0.14619218366488274
86,1933-09,-0.0748883240673085,-0.15427259972712526,-0.10128599887467127,-0.027088402264530798,-0.17174830581428302,-0.03712538900774687,-0.08784443507364825,-0.01313906723735736,-0.19764296031503348,-0.16431057575063412
87,1933-10,-0.09138010116937734,-0.10061091370675301,-0.08128251627019689,-0.04847300587727743,-0.09726763070689548,-0.07186292101098957,-0.07821457776794016,-0.060408841305824246,-0.07511132772218243,-0.1145862688233995
88,1933-11,0.052143652507695704,0.25497489329545964,0.13013844546406417,0.14715086729463445,0.12952292508041818,0.05642634862132634,0.14474962388137813,0.09433520584954591,-0.024288571542337545,0.053813160941482696
89,1933-12,-0.034299233202293,0.10426284666773933,0.04653150002622919,-0.012113714811663456,0.013968980125417252,-0.038086866104172334,0.04475708426149727,-0.11749691501820525,0.010344552224090586,0.047128327178007634
90,1934-01,0.10065991914331662,0.13205941607335436,0.11089577001650563,0.08710120757822892,0.16102004953090598,0.059520227577787965,0.17432901181775629,0.16774410776019688,0.20548552735943515,0.18672594636184758
91,1934-02,-0.05032475830108141,-0.02040390839031958,-0.031535145439956946,-0.03376147188469247,-0.06308923857762672,0.02133836287646962,0.030497650933379195,-0.036079641863072,-0.017291890863938564,-0.019179813933798973
92,1934-03,0.011674297697307434,-0.0029672276443967194,-0.012372765161359878,-0.013375708574286271,0.031804476182049735,0.012441849809631034,0.024056998095913773,-0.006322135454744582,-0.017880382176742482,0.008028574377910491
93,1934-04,0.031039310524392905,-0.06879880591282994,-0.027080567041867898,-0.01989346806746839,-0.023283206796153588,-0.012342907355888388,-0.012402271159361433,0.0799304472306761,-0.03743460092656947,-0.01568771604455177
94,1934-05,-0.02989997860043858,-0.1282463067259504,-0.1015973229686743,-0.0463174965851203,-0.06597277463788487,-0.04292804155692531,-0.07984249336181437,-0.003245211021201899,-0.07779601859045726,-0.07410542064762138
95,1934-06,0.038425320099576554,-0.02744011632000487,0.04258214307547825,0.012252894874321019,0.027698668123205206,0.012768491776661506,0.023897853016946913,0.020807555221977303,0.04326419513725943,0.031229559720024724
96,1934-07,-0.05081153929630966,-0.13803898435272866,-0.11585560586387322,-0.0976474656051276,-0.1186786306450166,-0.04327145215542516,-0.08374501307513504,-0.01882485699596559,-0.17256507971121005,-0.17507977933498398
97,1934-08,0.04245552876692815,0.10908974183632547,0.07508116922619168,0.0612578816438043,0.0659945697109563,0.025514291774918263,0.047286388460181294,-0.0304917426296496,0.020457678529177903,0.04533189403578297
98,1934-09,0.002598593315405795,0.006672760367653741,-0.01093966818633596,-0.023154554201287092,-0.003203537701804704,0.017879076930905846,0.025533938605068363,0.007810063597114336,0.015807480116256878,-0.0031160262055882626
99,1934-10,0.005998608984153941,-0.020807084727208713,-0.00410617104282307,-0.046926191987735066,-0.00929501491270679,-0.014335972732227087,0.015925194119611463,-0.007318513170529672,-0.07603497039721907,-0.02386844106809194
100,1934-11,0.08767389079636567,0.1767644493604228,0.12574567924590396,0.07001058892880052,0.13527651935800145,-0.017233614947668174,0.0968908048949002,0.04085858153615374,-0.002663717781780428,0.05655984851963014
101,1934-12,-0.009345871268969241,0.03550053514959428,0.022397474704931364,0.006933590207429452,0.03692971113123278,-0.005985409059710789,-0.010249794631510434,0.006334697494091435,-0.08649317315735117,-0.0016709234174426824
102,1935-01,-0.0142877969184797,-0.08860629777278484,-0.023804466059830887,-0.04361062291831752,0.010886327617353198,-0.0048330254487400914,-0.05380453232389726,-0.008600428777248648,-0.0312203529634979,-0.06735786627487073
103,1935-02,0.015814805830127288,-0.035048585931180765,-0.01815573410629967,-0.0337020797004971,0.002061753001371791,0.010419927683992913,-0.006671049835523579,0.042566242419924905,-0.12187401750377724,-0.047325276801495786
104,1935-03,-0.04832495453428398,-0.058231222040300845,-0.04868125950375646,-0.03828387734938299,-0.041364625572211655,-0.006824024046695132,-0.043545086311388426,-0.031509786306444076,0.12394275503079788,-0.05428463095392988
105,1935-04,0.06010727295008489,0.057193290972371136,0.09040808343731577,0.15497017397857737,0.10239527498237067,0.09109684785683192,0.06909573524852619,0.03174797584477207,0.11139087365141043,0.08760688209860867
106,1935-05,0.010510419308954022,0.029196927390552352,0.018546001100952836,0.03505873901808321,0.024197930355446706,0.08379907304163958,0.02564791283972112,-0.04055265080636472,0.1381358123048937,0.03875968998458079
107,1935-06,0.05509896979696083,0.0980192654694867,0.064967806667106,0.014772611731133312,0.08362516851116952,0.0531152680491771,0.0624333684309204,0.04103134485553395,0.09131872677568098,0.06344020309230247
108,1935-07,0.031117796742464954,0.19101498957387575,0.10245789693737506,-0.0025665053486648715,0.0958125712569482,0.05753237415415957,0.07506858153701801,0.032061022894714464,0.0923267419996101,0.08122039208561493
109,1935-08,-0.015099293381238832,0.0896197369984828,0.03223605578243438,-0.01924049336505762,0.03200273049048219,0.04049404868962614,0.030616008081024715,0.0022005665184414713,0.07190601249754702,0.025062809534577957
110,1935-09,0.0177719366486917,0.1108555855663218,0.042361722613454944,-0.033472564047850706,0.07757521737001127,0.04273590956906026,-0.0059323237720940725,0.011012143040001643,-0.02035132038513454,-0.0023421531103944293
111,1935-10,0.044996158523892715,0.13647594219470127,0.058550096159374565,0.13564747363706342,0.08816729153902303,0.030927931819975774,0.011934718219037022,0.05986174787229981,0.14185377943836275,0.024559956100041802
112,1935-11,0.010795605934837305,0.03438326674253078,0.045781181916003666,0.028203514371884175,0.05823348269790096,0.09710634424294762,0.029411109849444728,0.017330893632585997,0.008063338986293855,0.1320459351473111
113,1935-12,0.02096177281874101,0.05795725061206536,0.036992005393813754,0.14064257587128282,0.03520401726521061,-0.0014834344573512181,-0.010446969033094944,0.023547581081716062,0.056217356868759394,0.04249516536737041
114,1936-01,0.0326470847531124,0.03902730794801079,0.056312968637555194,0.14119342000328072,0.06495430661642043,0.041582350087358666,-0.028305440224487,0.03454447375661718,0.1254411699213389,0.12236510871015516
115,1936-02,0.005919139089004544,0.03754479322964044,0.05571984581937106,0.012167687288035633,0.0033592468180163593,0.06587257939720081,0.009767025112270566,0.03448933686980804,-0.0663822583894651,0.03343201510953864
116,1936-03,-0.02104065151133372,0.10185537243188936,0.024074042610471302,0.016544646567296928,-0.0007340541579612392,-0.03435470227444104,0.011475200210443681,0.03545657973617233,0.006344296552371009,-0.03126737598411
117,1936-04,-0.04434456721025659,-0.10136366745971559,-0.08950995796173011,-0.10212093797335642,-0.08623515674951587,-0.056336928336415903,-0.052719329302980955,-0.09191693097783848,-0.08369215877778957,-0.07410944296319077
118,1936-05,0.050376697432835016,0.04070403654689736,0.06203707115309842,-0.006073214087334189,0.052243561479663025,0.06462295641788707,0.0671688813772846,0.048177249215124895,0.09521586240969437,0.07376934139954194
119,1936-06,0.02358381202338422,0.0684407808039007,0.012952189852893703,0.017265418924125253,0.012987738158143802,0.024428651864869533,0.05291938598304258,0.013060320605413622,0.035919778376612754,0.017517310438482703
120,1936-07,0.02950999907407681,0.049013596251020086,0.07686218774407205,0.04729678677616045,0.12058877741859941,0.02441651899385122,0.06397728220058752,0.04628568872120287,0.1156955154223771,0.09643973171864162
121,1936-08,0.0084769685628725,-0.0027992914625739607,0.01657149741973707,-0.006854992562970508,0.023966846768525674,0.017663465988757565,0.024824694605498188,-0.015058023585760805,-0.010075445164633434,0.018626866803519215
122,1936-09,-0.006709316355024919,0.03265111902415341,0.02070035467327047,0.010208170754603785,-0.012641454206395952,0.0030459650597998156,0.02746526485506351,0.007686950238656953,-0.020233518253379268,0.008290322803605088
123,1936-10,0.033765119626084195,0.05082608981099068,0.07729304531379877,0.1266929853249672,0.057143375156908816,0.05067501260741403,0.1127269000203508,0.03784373582133882,0.05740221657866784,0.08078107250824162
124,1936-11,0.04579176064467627,-0.014547589437646002,0.05472654153463452,0.015033220379527812,0.05507712566313683,0.03861801262057529,0.10986270099739759,0.033927599517727725,-0.028186424717776548,0.0047519718983704
125,1936-12,-0.014493603900557872,-0.07278135142507991,0.019760390060978406,0.09287683388524193,0.026350744378488722,-0.004463891616604765,-0.08183811424823972,-0.02023562955260627,-0.016356402697436767,-0.013891619618813245
126,1937-01,0.02459144697374893,0.07293749699040197,0.046011280732146664,0.023935879196699927,0.0862194406454837,-0.00847188157321832,0.0009497793338486549,0.03466492111392139,0.02620240275428376,0.010532507449170447
127,1937-02,0.009070384852076563,-0.005019762155081375,0.026650533875589133,0.01341136230294393,-0.01330112554203855,-0.030642440260548742,0.03010874673545172,-0.03724474785065923,-0.04197407173086676,0.04774012915165993
128,1937-03,-0.009478946331343274,-0.0414525682168887,0.013230895190813552,0.03942968107436684,-0.04492456549226953,-0.021192436727954567,-0.026755437000314575,-0.04998173774181558,-0.06333593236752277,0.026894935130328035
129,1937-04,-0.063617402577128,-0.07910000194517441,-0.09173490944287765,-0.05322645831550621,-0.0762610873531917,-0.05240874046623878,-0.07267633717284994,-0.03291236868599767,-0.07485551584383676,-0.06844966784787432
130,1937-05,-0.004481144445680707,-0.020217940740964724,0.009958582621723,-0.0020847253336062632,0.008045396725716802,0.015229569579786384,-0.045464714236642,0.01699152618463362,-0.05307715373404398,-0.0334459173564724
131,1937-06,-0.03261375039867365,-0.1075896305195766,-0.03642993944907558,-0.02703873431846593,-0.014729354867112021,0.014356729002432234,-0.015924433994572218,-0.04117473222896406,-0.052449319512030246,-0.08987791084532504
132,1937-07,0.050740824637876214,0.13224551356397463,0.0919508303075951,0.08437673751367503,0.09567901622797281,0.03293620179581769,0.10326190277880998,0.04150849560889269,0.1931001735047182,0.08749995422246526
133,1937-08,-0.024760771906303436,-0.023500723357823272,-0.04484020399038757,-0.06588202144858912,-0.047609608574894824,-0.025365949562214718,-0.042649092185702786,0.010788848782880667,-0.10169259022369193,-0.0837720521356421
134,1937-09,-0.09159989593083129,-0.1266845726736131,-0.17470324903980283,-0.1312735421477177,-0.14142923063215584,-0.021155480275390826,-0.14150856050643512,-0.10793113969576695,-0.11767922880176085,-0.15973579875392674
135,1937-10,-0.07044548660073013,-0.1286057751766515,-0.13868810292965572,-0.0696405947323504,-0.07173786765888601,-0.05357177388399181,-0.06902572823574449,-0.035497329958559476,-0.048270838085686996,-0.09985098083528121
